Module	Section	Sample Name	Source
RSeQC	read_distribution	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443456.sorted.read_distribution.txt
RSeQC	read_distribution	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443468.sorted.read_distribution.txt
RSeQC	read_distribution	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443470.sorted.read_distribution.txt
RSeQC	read_distribution	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443458.sorted.read_distribution.txt
RSeQC	inner_distance	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443464.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443467.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443466.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443471.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443460.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443472.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443459.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443462.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443461.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443455.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443463.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443465.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443469.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443457.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443456.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443468.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443470.sorted.rseqc.inner_distance_freq.txt
RSeQC	inner_distance	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443458.sorted.rseqc.inner_distance_freq.txt
RSeQC	read_duplication	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443464.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443467.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443466.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443471.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443460.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443472.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443459.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443462.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443461.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443455.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443463.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443465.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443469.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443457.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443456.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443468.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443470.sorted.read_duplication.pos.DupRate.xls
RSeQC	read_duplication	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443458.sorted.read_duplication.pos.DupRate.xls
RSeQC	junction_saturation	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443464.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443467.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443466.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443471.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443460.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443472.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443459.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443462.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443461.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443455.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443463.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443465.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443469.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443457.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443456.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443468.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443470.sorted.rseqc.junctionSaturation_plot.r
RSeQC	junction_saturation	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443458.sorted.rseqc.junctionSaturation_plot.r
RSeQC	infer_experiment	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443464.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443467.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443466	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443466.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443471	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443471.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443460	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443460.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443472	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443472.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443459	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443459.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443462	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443462.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443461	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443461.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443455	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443455.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443463	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443463.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443465	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443465.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443469	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443469.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443457	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443457.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443456	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443456.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443468	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443468.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443470	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443470.sorted.infer_experiment.txt
RSeQC	infer_experiment	SRR7443458	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/rseqc/SRR7443458.sorted.infer_experiment.txt
featureCounts	all_sections	SRR7443467	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443467.sorted_gene.featureCounts.txt.summary
featureCounts	all_sections	SRR7443464	/scratch.global/zhoux379/nf/work/28/5f99c9f9f2c07b16d2e743be20dc7d/featureCounts/SRR7443464.sorted_gene.featureCounts.txt.summary
