Module	Section	Sample Name	Source
QualiMap	rna_genome_results	BR714	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR714.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR737	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR737.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR735	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR735.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR708	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR708.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR740	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR740.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR756	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR756.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR743	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR743.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR758	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR758.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR757	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR757.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR725	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR725.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR726	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR726.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR752	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR752.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR733	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR733.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR747	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR747.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR749	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR749.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR751	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR751.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR702	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR702.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR745	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR745.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR739	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR739.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR738	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR738.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR759	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR759.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR746	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR746.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR761	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR761.sorted/rnaseq_qc_results.txt
QualiMap	rna_genome_results	BR731	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR731.sorted/rnaseq_qc_results.txt
QualiMap	rna_coverage_histogram	BR704	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR704.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR721	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR721.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR753	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR753.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR729	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR729.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR730	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR730.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR754	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR754.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR712	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR712.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR707	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR707.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR710	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR710.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR734	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR734.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR748	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR748.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR722	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR722.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR723	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR723.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR719	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR719.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR727	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR727.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR720	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR720.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR703	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR703.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR742	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR742.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR701	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR701.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR724	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR724.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR713	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR713.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR709	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR709.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR755	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR755.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR736	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR736.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR732	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR732.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR760	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR760.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR741	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR741.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR705	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR705.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR750	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR750.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR744	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR744.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR717	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR717.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR715	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR715.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR716	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR716.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR718	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR718.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR711	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR711.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR714	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR714.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR737	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR737.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR735	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR735.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR708	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR708.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR740	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR740.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR756	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR756.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR743	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR743.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR758	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR758.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR757	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR757.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR725	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR725.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR726	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR726.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR752	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR752.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR733	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR733.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR747	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR747.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR749	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR749.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR751	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR751.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR702	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR702.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR745	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR745.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR739	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR739.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR738	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR738.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR759	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR759.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR746	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR746.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR761	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR761.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	BR731	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/qualimap/BR731.sorted/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
Preseq	all_sections	BR704	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR704.sorted.ccurve.txt
Preseq	all_sections	BR754	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR754.sorted.ccurve.txt
Preseq	all_sections	BR753	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR753.sorted.ccurve.txt
Preseq	all_sections	BR721	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR721.sorted.ccurve.txt
Preseq	all_sections	BR729	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR729.sorted.ccurve.txt
Preseq	all_sections	BR730	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR730.sorted.ccurve.txt
Preseq	all_sections	BR712	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR712.sorted.ccurve.txt
Preseq	all_sections	BR727	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR727.sorted.ccurve.txt
Preseq	all_sections	BR720	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR720.sorted.ccurve.txt
Preseq	all_sections	BR724	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR724.sorted.ccurve.txt
Preseq	all_sections	BR742	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR742.sorted.ccurve.txt
Preseq	all_sections	BR707	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR707.sorted.ccurve.txt
Preseq	all_sections	BR748	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR748.sorted.ccurve.txt
Preseq	all_sections	BR719	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR719.sorted.ccurve.txt
Preseq	all_sections	BR710	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR710.sorted.ccurve.txt
Preseq	all_sections	BR734	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR734.sorted.ccurve.txt
Preseq	all_sections	BR722	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR722.sorted.ccurve.txt
Preseq	all_sections	BR723	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR723.sorted.ccurve.txt
Preseq	all_sections	BR713	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR713.sorted.ccurve.txt
Preseq	all_sections	BR703	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR703.sorted.ccurve.txt
Preseq	all_sections	BR709	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR709.sorted.ccurve.txt
Preseq	all_sections	BR717	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR717.sorted.ccurve.txt
Preseq	all_sections	BR701	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR701.sorted.ccurve.txt
Preseq	all_sections	BR715	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR715.sorted.ccurve.txt
Preseq	all_sections	BR716	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR716.sorted.ccurve.txt
Preseq	all_sections	BR714	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR714.sorted.ccurve.txt
Preseq	all_sections	BR711	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR711.sorted.ccurve.txt
Preseq	all_sections	BR737	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR737.sorted.ccurve.txt
Preseq	all_sections	BR718	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR718.sorted.ccurve.txt
Preseq	all_sections	BR708	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR708.sorted.ccurve.txt
Preseq	all_sections	BR756	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR756.sorted.ccurve.txt
Preseq	all_sections	BR758	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR758.sorted.ccurve.txt
Preseq	all_sections	BR725	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR725.sorted.ccurve.txt
Preseq	all_sections	BR702	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR702.sorted.ccurve.txt
Preseq	all_sections	BR733	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR733.sorted.ccurve.txt
Preseq	all_sections	BR726	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR726.sorted.ccurve.txt
Preseq	all_sections	BR755	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR755.sorted.ccurve.txt
Preseq	all_sections	BR735	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR735.sorted.ccurve.txt
Preseq	all_sections	BR736	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR736.sorted.ccurve.txt
Preseq	all_sections	BR732	/scratch.global/zhoux379/nf/work/94/4509d6db7b875c081c41908392c2e9/preseq/BR732.sorted.ccurve.txt
